,page_number,word,organization
68131,302,with,Durham City
68132,302,hired,Durham City
68133,302,vehicle,Durham City
68134,302,usage,Durham City
68135,302,and,Durham City
68136,302,transportation,Durham City
68137,302,delivery,Durham City
68138,302,to,Durham City
68139,302,reduce,Durham City
68140,302,vehicle,Durham City
68141,302,miles,Durham City
68142,302,traveled,Durham City
68143,302,program,Durham City
68144,302,parking,Durham City
68145,302,program,Durham City
68146,302,parking,Durham City
68147,302,program,Durham City
68148,302,parking,Durham City
68149,302,average,Durham City
68150,302,occupancy,Durham City
68151,302,in,Durham City
68152,302,parking,Durham City
68153,302,average,Durham City
68154,302,revenue,Durham City
68155,302,per,Durham City
68156,302,space,Durham City
68157,302,for,Durham City
68158,302,average,Durham City
68159,302,occupancy,Durham City
68160,302,in,Durham City
68161,302,off,Durham City
68162,302,street,Durham City
68163,302,lots,Durham City
68164,302,garages,Durham City
68165,302,garages,Durham City
68166,302,and,Durham City
68167,302,offstreet,Durham City
68168,302,lots,Durham City
68169,302,fy,Durham City
68170,302,fy,Durham City
68171,302,fy,Durham City
68172,302,fy,Durham City
68173,302,fy,Durham City
68174,302,fy,Durham City
68175,302,fy,Durham City
68176,302,fy,Durham City
68177,302,fy,Durham City
68178,302,fy,Durham City
68179,302,fy,Durham City
68180,302,fy,Durham City
68181,302,fy,Durham City
68182,302,fy,Durham City
68183,302,fy,Durham City
68184,302,fy,Durham City
68185,302,fy,Durham City
68186,302,fy,Durham City
68187,302,actualytd,Durham City
68188,302,target,Durham City
68189,302,actualytd,Durham City
68190,302,target,Durham City
68191,302,estimate,Durham City
68192,302,estimate,Durham City
68193,302,actual,Durham City
68194,302,monthly,Durham City
68195,302,target,Durham City
68196,302,estimate,Durham City
68197,303,water,Durham City
68198,303,management,Durham City
68199,303,fte,Durham City
68200,303,office,Durham City
68201,303,of,Durham City
68202,303,director,Durham City
68203,303,fte,Durham City
68204,303,utility,Durham City
68205,303,finance,Durham City
68206,303,assistant,Durham City
68207,303,director,Durham City
68208,303,assistant,Durham City
68209,303,director,Durham City
68210,303,plant,Durham City
68211,303,operations,Durham City
68212,303,utility,Durham City
68213,303,engineering,Durham City
68214,303,assistant,Durham City
68215,303,director,Durham City
68216,303,systems,Durham City
68217,303,manager,Durham City
68218,303,engineering,Durham City
68219,303,maintenance,Durham City
68220,303,administration,Durham City
68221,303,maintenance,Durham City
68222,303,fte,Durham City
68223,303,communications,Durham City
68224,303,fte,Durham City
68225,303,fte,Durham City
68226,303,fte,Durham City
68227,303,compliance,Durham City
68228,303,fte,Durham City
68229,303,wsm,Durham City
68230,303,systems,Durham City
68231,303,cross,Durham City
68232,303,connection,Durham City
68233,303,business,Durham City
68234,303,operations,Durham City
68235,303,safety,Durham City
68236,303,maintenance,Durham City
68237,303,control,Durham City
68238,303,fte,Durham City
68239,303,fte,Durham City
68240,303,construction,Durham City
68241,303,administration,Durham City
68242,303,ftes,Durham City
68243,303,fte,Durham City
68244,303,fte,Durham City
68245,303,customer,Durham City
68246,303,billing,Durham City
68247,303,water,Durham City
68248,303,supply,Durham City
68249,303,lift,Durham City
68250,303,station,Durham City
68251,303,services,Durham City
68252,303,treatment,Durham City
68253,303,maintenance,Durham City
68254,303,water,Durham City
68255,303,resource,Durham City
68256,303,planningefficiency,Durham City
68257,303,fte,Durham City
68258,303,fte,Durham City
68259,303,fte,Durham City
68260,303,conservation,Durham City
68261,303,fte,Durham City
68262,303,wastewater,Durham City
68263,303,treatment,Durham City
68264,303,fte,Durham City
68265,303,laboratory,Durham City
68266,303,fte,Durham City
68267,303,plant,Durham City
68268,303,engineering,Durham City
68269,303,maintenance,Durham City
68270,303,fte,Durham City
68271,303,industrial,Durham City
68272,303,pretreatment,Durham City
68273,303,fog,Durham City
68274,303,fte,Durham City
68275,304,water,Durham City
68276,304,management,Durham City
68277,304,purpose,Durham City
68278,304,statement,Durham City
68279,304,to,Durham City
68280,304,provide,Durham City
68281,304,costeffective,Durham City
68282,304,water,Durham City
68283,304,and,Durham City
68284,304,wastewater,Durham City
68285,304,services,Durham City
68286,304,that,Durham City
68287,304,meet,Durham City
68288,304,customers,Durham City
68289,304,expectations,Durham City
68290,304,and,Durham City
68291,304,all,Durham City
68292,304,regulatory,Durham City
68293,304,requirements,Durham City
68294,304,department,Durham City
68295,304,description,Durham City
68296,304,water,Durham City
68297,304,management,Durham City
68298,304,water,Durham City
68299,304,and,Durham City
68300,304,sewer,Durham City
68301,304,fund,Durham City
68302,304,fte,Durham City
68303,304,solid,Durham City
68304,304,waste,Durham City
68305,304,fund,Durham City
68306,304,fte,Durham City
68307,304,the,Durham City
68308,304,department,Durham City
68309,304,of,Durham City
68310,304,water,Durham City
68311,304,management,Durham City
68312,304,provides,Durham City
68313,304,critical,Durham City
68314,304,services,Durham City
68315,304,for,Durham City
68316,304,public,Durham City
68317,304,health,Durham City
68318,304,and,Durham City
68319,304,safety,Durham City
68320,304,by,Durham City
68321,304,providing,Durham City
68322,304,water,Durham City
68323,304,that,Durham City
68324,304,is,Durham City
68325,304,safe,Durham City
68326,304,to,Durham City
68327,304,drink,Durham City
68328,304,and,Durham City
68329,304,use,Durham City
68330,304,for,Durham City
68331,304,other,Durham City
68332,304,key,Durham City
68333,304,purposes,Durham City
68334,304,including,Durham City
68335,304,fire,Durham City
68336,304,protection,Durham City
68337,304,additional,Durham City
68338,304,functions,Durham City
68339,304,include,Durham City
68340,304,ensuring,Durham City
68341,304,sustainable,Durham City
68342,304,reliable,Durham City
68343,304,operations,Durham City
68344,304,of,Durham City
68345,304,water,Durham City
68346,304,supply,Durham City
68347,304,and,Durham City
68348,304,water,Durham City
68349,304,and,Durham City
68350,304,wastewater,Durham City
68351,304,treatment,Durham City
68352,304,facilities,Durham City
68353,304,standardized,Durham City
68354,304,operations,Durham City
68355,304,of,Durham City
68356,304,the,Durham City
68357,304,wastewater,Durham City
68358,304,collection,Durham City
68359,304,system,Durham City
68360,304,and,Durham City
68361,304,treatment,Durham City
68362,304,facilities,Durham City
68363,304,protect,Durham City
68364,304,the,Durham City
68365,304,publics,Durham City
68366,304,health,Durham City
68367,304,and,Durham City
68368,304,safety,Durham City
68369,304,the,Durham City
68370,304,environment,Durham City
68371,304,and,Durham City
68372,304,downstream,Durham City
68373,304,users,Durham City
68374,304,through,Durham City
68375,304,the,Durham City
68376,304,delivery,Durham City
68377,304,of,Durham City
68378,304,these,Durham City
68379,304,vital,Durham City
68380,304,services,Durham City
68381,304,the,Durham City
68382,304,department,Durham City
68383,304,supports,Durham City
68384,304,the,Durham City
68385,304,citys,Durham City
68386,304,goals,Durham City
68387,304,of,Durham City
68388,304,shared,Durham City
68389,304,economic,Durham City
68390,304,prosperity,Durham City
68391,304,creating,Durham City
68392,304,a,Durham City
68393,304,safer,Durham City
68394,304,community,Durham City
68395,304,together,Durham City
68396,304,and,Durham City
68397,304,a,Durham City
68398,304,sustainable,Durham City
68399,304,natural,Durham City
68400,304,and,Durham City
68401,304,built,Durham City
68402,304,environment,Durham City
68403,304,attention,Durham City
68404,304,to,Durham City
68405,304,security,Durham City
68406,304,for,Durham City
68407,304,water,Durham City
68408,304,and,Durham City
68409,304,wastewater,Durham City
68410,304,facilities,Durham City
68411,304,and,Durham City
68412,304,systems,Durham City
68413,304,remains,Durham City
68414,304,an,Durham City
68415,304,integral,Durham City
68416,304,part,Durham City
68417,304,of,Durham City
68418,304,operations,Durham City
68419,304,for,Durham City
68420,304,reliable,Durham City
68421,304,short,Durham City
68422,304,and,Durham City
68423,304,longterm,Durham City
68424,304,needs,Durham City
68425,304,the,Durham City
68426,304,department,Durham City
68427,304,champions,Durham City
68428,304,the,Durham City
68429,304,citys,Durham City
68430,304,goal,Durham City
68431,304,of,Durham City
68432,304,sustainable,Durham City
68433,304,natural,Durham City
68434,304,and,Durham City
68435,304,built,Durham City
68436,304,environment,Durham City
68437,304,through,Durham City
68438,304,effective,Durham City
68439,304,maintenance,Durham City
68440,304,and,Durham City
68441,304,improvement,Durham City
68442,304,activities,Durham City
68443,304,through,Durham City
68444,304,selfevaluation,Durham City
68445,304,benchmarking,Durham City
68446,304,opportunities,Durham City
68447,304,and,Durham City
68448,304,other,Durham City
68449,304,sound,Durham City
68450,304,business,Durham City
68451,304,practices,Durham City
68452,304,the,Durham City
68453,304,department,Durham City
68454,304,pursues,Durham City
68455,304,efforts,Durham City
68456,304,to,Durham City
68457,304,remain,Durham City
68458,304,competitive,Durham City
68459,304,with,Durham City
68460,304,other,Durham City
68461,304,cities,Durham City
68462,304,and,Durham City
68463,304,utilities,Durham City
68464,304,while,Durham City
68465,304,promoting,Durham City
68466,304,a,Durham City
68467,304,positive,Durham City
68468,304,image,Durham City
68469,304,for,Durham City
68470,304,the,Durham City
68471,304,city,Durham City
68472,304,and,Durham City
68473,304,the,Durham City
68474,304,services,Durham City
68475,304,provided,Durham City
68476,304,support,Durham City
68477,304,for,Durham City
68478,304,expanded,Durham City
68479,304,automation,Durham City
68480,304,of,Durham City
68481,304,plant,Durham City
68482,304,operations,Durham City
68483,304,continues,Durham City
68484,304,with,Durham City
68485,304,the,Durham City
68486,304,goal,Durham City
68487,304,of,Durham City
68488,304,maximizing,Durham City
68489,304,chemical,Durham City
68490,304,and,Durham City
68491,304,power,Durham City
68492,304,efficiencies,Durham City
68493,304,despite,Durham City
68494,304,increasingly,Durham City
68495,304,stringent,Durham City
68496,304,regulatory,Durham City
68497,304,requirements,Durham City
68498,304,and,Durham City
68499,304,escalating,Durham City
68500,304,energy,Durham City
68501,304,costs,Durham City
68502,304,the,Durham City
68503,304,department,Durham City
68504,304,is,Durham City
68505,304,committed,Durham City
68506,304,to,Durham City
68507,304,ensuring,Durham City
68508,304,durham,Durham City
68509,304,residents,Durham City
68510,304,live,Durham City
68511,304,and,Durham City
68512,304,work,Durham City
68513,304,in,Durham City
68514,304,an,Durham City
68515,304,innovative,Durham City
68516,304,and,Durham City
68517,304,high,Durham City
68518,304,performing,Durham City
68519,304,city,Durham City
68520,304,with,Durham City
68521,304,efficient,Durham City
68522,304,and,Durham City
68523,304,accountable,Durham City
68524,304,provision,Durham City
68525,304,of,Durham City
68526,304,water,Durham City
68527,304,and,Durham City
68528,304,sewer,Durham City
68529,304,services,Durham City
68530,304,by,Durham City
68531,304,improving,Durham City
68532,304,reliability,Durham City
68533,304,and,Durham City
68534,304,maximizing,Durham City
68535,304,staff,Durham City
68536,304,deployment,Durham City
68537,304,implementation,Durham City
68538,304,of,Durham City
68539,304,the,Durham City
68540,304,longrange,Durham City
68541,304,capital,Durham City
68542,304,improvement,Durham City
68543,304,plan,Durham City
68544,304,continues,Durham City
68545,304,to,Durham City
68546,304,be,Durham City
68547,304,a,Durham City
68548,304,focus,Durham City
68549,304,to,Durham City
68550,304,promote,Durham City
68551,304,stewardship,Durham City
68552,304,of,Durham City
68553,304,the,Durham City
68554,304,citys,Durham City
68555,304,physical,Durham City
68556,304,assets,Durham City
68557,304,staff,Durham City
68558,304,will,Durham City
68559,304,continue,Durham City
68560,304,to,Durham City
68561,304,develop,Durham City
68562,304,appropriate,Durham City
68563,304,tools,Durham City
68564,304,to,Durham City
68565,304,expand,Durham City
68566,304,departmental,Durham City
68567,304,financial,Durham City
68568,304,management,Durham City
68569,304,strategies,Durham City
68570,304,administrative,Durham City
68571,304,work,Durham City
68572,304,units,Durham City
68573,304,administration,Durham City
68574,304,administration,Durham City
68575,304,is,Durham City
68576,304,tasked,Durham City
68577,304,with,Durham City
68578,304,the,Durham City
68579,304,management,Durham City
68580,304,oversight,Durham City
68581,304,and,Durham City
68582,304,planning,Durham City
68583,304,necessary,Durham City
68584,304,to,Durham City
68585,304,provide,Durham City
68586,304,adequate,Durham City
68587,304,and,Durham City
68588,304,sustainable,Durham City
68589,304,water,Durham City
68590,304,supplies,Durham City
68591,304,and,Durham City
68592,304,treatment,Durham City
68593,304,capacity,Durham City
68594,304,for,Durham City
68595,304,both,Durham City
68596,304,drinking,Durham City
68597,304,water,Durham City
68598,304,and,Durham City
68599,304,wastewater,Durham City
68600,304,to,Durham City
68601,304,meet,Durham City
68602,304,the,Durham City
68603,304,needs,Durham City
68604,304,of,Durham City
68605,304,a,Durham City
68606,304,growing,Durham City
68607,304,community,Durham City
68608,304,and,Durham City
68609,304,provide,Durham City
68610,304,the,Durham City
68611,304,foundation,Durham City
68612,304,for,Durham City
68613,304,a,Durham City
68614,304,prosperous,Durham City
68615,304,economy,Durham City
68616,304,personnel,Durham City
68617,304,are,Durham City
68618,304,responsible,Durham City
68619,304,for,Durham City
68620,304,the,Durham City
68621,304,fiscal,Durham City
68622,304,management,Durham City
68623,304,of,Durham City
68624,304,the,Durham City
68625,304,water,Durham City
68626,304,and,Durham City
68627,304,sewer,Durham City
68628,304,fund,Durham City
68629,304,and,Durham City
68630,304,administering,Durham City
68631,304,a,Durham City
68632,304,broad,Durham City
68633,304,range,Durham City
68634,304,of,Durham City
68635,304,environmental,Durham City
68636,304,programs,Durham City
68637,304,to,Durham City
68638,304,ensure,Durham City
68639,304,residents,Durham City
68640,304,are,Durham City
68641,304,safe,Durham City
68642,304,enjoy,Durham City
68643,304,a,Durham City
68644,304,flourishing,Durham City
68645,304,economy,Durham City
68646,304,healthy,Durham City
68647,304,environment,Durham City
68648,304,and,Durham City
68649,304,have,Durham City
68650,304,an,Durham City
68651,304,efficient,Durham City
68652,304,and,Durham City
68653,304,accountable,Durham City
68654,304,city,Durham City
68655,304,government,Durham City
68656,304,these,Durham City
68657,304,efforts,Durham City
68658,304,provide,Durham City
68659,304,critical,Durham City
68660,304,services,Durham City
68661,304,to,Durham City
68662,304,the,Durham City
68663,304,residents,Durham City
68664,304,of,Durham City
68665,304,durham,Durham City
68666,304,related,Durham City
68667,304,to,Durham City
68668,304,water,Durham City
68669,304,quality,Durham City
68670,304,wastewater,Durham City
68671,304,treatment,Durham City
68672,304,and,Durham City
68673,304,industrialcommercial,Durham City
68674,304,activity,Durham City
68675,304,administrative,Durham City
68676,304,staff,Durham City
68677,304,are,Durham City
68678,304,also,Durham City
68679,304,responsible,Durham City
68680,304,for,Durham City
68681,304,addressing,Durham City
68682,304,regulatory,Durham City
68683,304,concerns,Durham City
68684,304,monitoring,Durham City
68685,304,legislative,Durham City
68686,304,activity,Durham City
68687,304,and,Durham City
68688,304,coordinating,Durham City
68689,304,public,Durham City
68690,304,information,Durham City
68691,304,activities,Durham City
68692,304,the,Durham City
68693,304,departmental,Durham City
68694,304,safety,Durham City
68695,304,program,Durham City
68696,304,staff,Durham City
68697,304,activities,Durham City
68698,304,are,Durham City
68699,304,included,Durham City
68700,304,in,Durham City
68701,304,the,Durham City
68702,304,administrative,Durham City
68703,304,work,Durham City
68704,304,group,Durham City
68705,304,they,Durham City
68706,304,are,Durham City
68707,304,responsible,Durham City
68708,304,for,Durham City
68709,304,ensuring,Durham City
68710,304,that,Durham City
68711,304,employees,Durham City
68712,304,across,Durham City
68713,304,the,Durham City
68714,304,department,Durham City
68715,304,receive,Durham City
68716,304,jobspecific,Durham City
68717,304,training,Durham City
68718,304,and,Durham City
68719,304,appropriate,Durham City
68720,304,toolspersonal,Durham City
68721,304,protection,Durham City
68722,304,equipment,Durham City
68723,304,for,Durham City
68724,304,the,Durham City
68725,304,hazards,Durham City
68726,304,they,Durham City
68727,304,are,Durham City
68728,304,exposed,Durham City
68729,304,to,Durham City
68730,304,in,Durham City
68731,304,the,Durham City
68732,304,field,Durham City
68733,304,or,Durham City
68734,304,at,Durham City
68735,304,their,Durham City
68736,304,work,Durham City
68737,304,sites,Durham City
68738,304,a,Durham City
68739,304,key,Durham City
68740,304,mission,Durham City
68741,304,for,Durham City
68742,304,the,Durham City
68743,304,department,Durham City
68744,304,is,Durham City
68745,304,to,Durham City
68746,304,ensure,Durham City
68747,304,that,Durham City
68748,304,all,Durham City
68749,304,workers,Durham City
68750,304,complete,Durham City
68751,304,their,Durham City
68752,304,jobs,Durham City
68753,304,with,Durham City
68754,304,a,Durham City
68755,304,safety,Durham City
68756,304,first,Durham City
68757,304,mindset,Durham City
68758,304,customer,Durham City
68759,304,billing,Durham City
68760,304,services,Durham City
68761,304,this,Durham City
68762,304,division,Durham City
68763,304,is,Durham City
68764,304,the,Durham City
68765,304,first,Durham City
68766,304,point,Durham City
68767,304,of,Durham City
68768,304,contact,Durham City
68769,304,for,Durham City
68770,304,most,Durham City
68771,304,customers,Durham City
68772,304,in,Durham City
68773,304,the,Durham City
68774,304,service,Durham City
68775,304,area,Durham City
68776,304,staff,Durham City
68777,304,provides,Durham City
68778,304,billing,Durham City
68779,304,and,Durham City
68780,304,collection,Durham City
68781,304,services,Durham City
68782,304,for,Durham City
68783,304,the,Durham City
68784,304,utility,Durham City
68785,304,which,Durham City
68786,304,include,Durham City
68787,304,billing,Durham City
68788,304,receiving,Durham City
68789,304,payments,Durham City
68790,304,responding,Durham City
68791,304,to,Durham City
68792,304,customer,Durham City
68793,304,inquiries,Durham City
68794,304,starting,Durham City
68795,304,and,Durham City
68796,304,stopping,Durham City
68797,304,service,Durham City
68798,304,updating,Durham City
68799,304,customer,Durham City
68800,304,accounts,Durham City
68801,304,for,Durham City
68802,304,any,Durham City
68803,304,changes,Durham City
68804,304,and,Durham City
68805,304,enforcing,Durham City
68806,304,collection,Durham City
68807,304,of,Durham City
68808,304,past,Durham City
68809,304,due,Durham City
68810,304,charges,Durham City
68811,304,from,Durham City
68812,304,active,Durham City
68813,304,customers,Durham City
68814,304,industrial,Durham City
68815,304,waste,Durham City
68816,304,controlfog,Durham City
68817,304,program,Durham City
68818,304,this,Durham City
68819,304,program,Durham City
68820,304,administers,Durham City
68821,304,the,Durham City
68822,304,citys,Durham City
68823,304,mandated,Durham City
68824,304,industrial,Durham City
68825,304,waste,Durham City
68826,304,pretreatmentfats,Durham City
68827,304,oils,Durham City
68828,304,and,Durham City
68829,304,grease,Durham City
68830,304,program,Durham City
68831,304,under,Durham City
68832,304,the,Durham City
68833,304,citys,Durham City
68834,304,sewer,Durham City
68835,304,use,Durham City
68836,304,ordinance,Durham City
68837,304,the,Durham City
68838,304,water,Durham City
68839,304,reclamation,Durham City
68840,304,facilitys,Durham City
68841,304,npdes,Durham City
68842,304,permits,Durham City
68843,304,and,Durham City
68844,304,the,Durham City
68845,304,collection,Durham City
68846,304,system,Durham City
68847,304,permit,Durham City
68848,304,staff,Durham City
68849,304,also,Durham City
68850,304,manage,Durham City
68851,304,the,Durham City
68852,304,septage,Durham City
68853,304,program,Durham City
68854,304,and,Durham City
68855,304,conducts,Durham City
68856,304,active,Durham City
68857,304,public,Durham City
68858,304,education,Durham City
68859,304,outreach,Durham City
68860,304,and,Durham City
68861,304,advertising,Durham City
68862,304,campaigns,Durham City
68863,304,to,Durham City
68864,304,promote,Durham City
68865,304,public,Durham City
68866,304,awareness,Durham City
68867,304,of,Durham City
68868,304,proper,Durham City
68869,304,grease,Durham City
68870,304,disposal,Durham City
68871,305,laboratory,Durham City
68872,305,services,Durham City
68873,305,the,Durham City
68874,305,laboratory,Durham City
68875,305,services,Durham City
68876,305,section,Durham City
68877,305,of,Durham City
68878,305,the,Durham City
68879,305,department,Durham City
68880,305,located,Durham City
68881,305,at,Durham City
68882,305,the,Durham City
68883,305,south,Durham City
68884,305,durham,Durham City
68885,305,facility,Durham City
68886,305,provides,Durham City
68887,305,lab,Durham City
68888,305,analysis,Durham City
68889,305,in,Durham City
68890,305,the,Durham City
68891,305,state,Durham City
68892,305,certified,Durham City
68893,305,laboratory,Durham City
68894,305,for,Durham City
68895,305,the,Durham City
68896,305,water,Durham City
68897,305,wastewater,Durham City
68898,305,industrial,Durham City
68899,305,waste,Durham City
68900,305,and,Durham City
68901,305,stormwater,Durham City
68902,305,programs,Durham City
68903,305,this,Durham City
68904,305,ensures,Durham City
68905,305,residents,Durham City
68906,305,enjoy,Durham City
68907,305,an,Durham City
68908,305,efficient,Durham City
68909,305,and,Durham City
68910,305,accountable,Durham City
68911,305,city,Durham City
68912,305,government,Durham City
68913,305,while,Durham City
68914,305,assuring,Durham City
68915,305,drinking,Durham City
68916,305,water,Durham City
68917,305,meets,Durham City
68918,305,state,Durham City
68919,305,and,Durham City
68920,305,federal,Durham City
68921,305,standards,Durham City
68922,305,and,Durham City
68923,305,wastewater,Durham City
68924,305,discharges,Durham City
68925,305,meet,Durham City
68926,305,permit,Durham City
68927,305,limits,Durham City
68928,305,to,Durham City
68929,305,protect,Durham City
68930,305,the,Durham City
68931,305,environment,Durham City
68932,305,and,Durham City
68933,305,downstream,Durham City
68934,305,users,Durham City
68935,305,water,Durham City
68936,305,resources,Durham City
68937,305,planningwater,Durham City
68938,305,efficiency,Durham City
68939,305,conservation,Durham City
68940,305,program,Durham City
68941,305,the,Durham City
68942,305,water,Durham City
68943,305,resources,Durham City
68944,305,planningwater,Durham City
68945,305,efficiency,Durham City
68946,305,and,Durham City
68947,305,conservation,Durham City
68948,305,program,Durham City
68949,305,supports,Durham City
68950,305,water,Durham City
68951,305,supply,Durham City
68952,305,management,Durham City
68953,305,strategies,Durham City
68954,305,by,Durham City
68955,305,tracking,Durham City
68956,305,compliance,Durham City
68957,305,with,Durham City
68958,305,the,Durham City
68959,305,yearround,Durham City
68960,305,water,Durham City
68961,305,irrigation,Durham City
68962,305,measures,Durham City
68963,305,implementing,Durham City
68964,305,the,Durham City
68965,305,water,Durham City
68966,305,efficiency,Durham City
68967,305,rebate,Durham City
68968,305,program,Durham City
68969,305,and,Durham City
68970,305,active,Durham City
68971,305,advertising,Durham City
68972,305,and,Durham City
68973,305,marketing,Durham City
68974,305,of,Durham City
68975,305,water,Durham City
68976,305,efficiency,Durham City
68977,305,programs,Durham City
68978,305,and,Durham City
68979,305,practices,Durham City
68980,305,this,Durham City
68981,305,workgroup,Durham City
68982,305,is,Durham City
68983,305,responsible,Durham City
68984,305,for,Durham City
68985,305,managing,Durham City
68986,305,reporting,Durham City
68987,305,metrics,Durham City
68988,305,for,Durham City
68989,305,the,Durham City
68990,305,city,Durham City
68991,305,and,Durham City
68992,305,departmental,Durham City
68993,305,strategic,Durham City
68994,305,plans,Durham City
68995,305,and,Durham City
68996,305,long,Durham City
68997,305,range,Durham City
68998,305,planning,Durham City
68999,305,to,Durham City
69000,305,ensure,Durham City
69001,305,the,Durham City
69002,305,city,Durham City
69003,305,is,Durham City
69004,305,poised,Durham City
69005,305,to,Durham City
69006,305,meet,Durham City
69007,305,community,Durham City
69008,305,demands,Durham City
69009,305,for,Durham City
69010,305,a,Durham City
69011,305,viable,Durham City
69012,305,sustainable,Durham City
69013,305,innovative,Durham City
69014,305,and,Durham City
69015,305,highperforming,Durham City
69016,305,city,Durham City
69017,305,responsibilities,Durham City
69018,305,also,Durham City
69019,305,include,Durham City
69020,305,oversight,Durham City
69021,305,of,Durham City
69022,305,land,Durham City
69023,305,conservation,Durham City
69024,305,and,Durham City
69025,305,acquisition,Durham City
69026,305,in,Durham City
69027,305,durhams,Durham City
69028,305,watersheds,Durham City
69029,305,for,Durham City
69030,305,protection,Durham City
69031,305,of,Durham City
69032,305,our,Durham City
69033,305,high,Durham City
69034,305,quality,Durham City
69035,305,water,Durham City
69036,305,supplies,Durham City
69037,305,plant,Durham City
69038,305,operations,Durham City
69039,305,and,Durham City
69040,305,maintenance,Durham City
69041,305,water,Durham City
69042,305,supply,Durham City
69043,305,and,Durham City
69044,305,treatment,Durham City
69045,305,the,Durham City
69046,305,key,Durham City
69047,305,mission,Durham City
69048,305,of,Durham City
69049,305,this,Durham City
69050,305,division,Durham City
69051,305,is,Durham City
69052,305,to,Durham City
69053,305,deliver,Durham City
69054,305,a,Durham City
69055,305,safe,Durham City
69056,305,reliable,Durham City
69057,305,economical,Durham City
69058,305,and,Durham City
69059,305,sufficient,Durham City
69060,305,supply,Durham City
69061,305,of,Durham City
69062,305,drinking,Durham City
69063,305,water,Durham City
69064,305,to,Durham City
69065,305,the,Durham City
69066,305,residents,Durham City
69067,305,of,Durham City
69068,305,durham,Durham City
69069,305,city,Durham City
69070,305,and,Durham City
69071,305,county,Durham City
69072,305,through,Durham City
69073,305,optimizing,Durham City
69074,305,treatment,Durham City
69075,305,processes,Durham City
69076,305,maximizing,Durham City
69077,305,water,Durham City
69078,305,transfer,Durham City
69079,305,strategies,Durham City
69080,305,and,Durham City
69081,305,conducting,Durham City
69082,305,monitoring,Durham City
69083,305,activities,Durham City
69084,305,staff,Durham City
69085,305,ensures,Durham City
69086,305,adequate,Durham City
69087,305,supplies,Durham City
69088,305,of,Durham City
69089,305,consistently,Durham City
69090,305,high,Durham City
69091,305,quality,Durham City
69092,305,drinking,Durham City
69093,305,water,Durham City
69094,305,are,Durham City
69095,305,available,Durham City
69096,305,the,Durham City
69097,305,water,Durham City
69098,305,supply,Durham City
69099,305,and,Durham City
69100,305,treatment,Durham City
69101,305,division,Durham City
69102,305,operates,Durham City
69103,305,and,Durham City
69104,305,maintains,Durham City
69105,305,two,Durham City
69106,305,conventional,Durham City
69107,305,water,Durham City
69108,305,treatment,Durham City
69109,305,facilities,Durham City
69110,305,with,Durham City
69111,305,a,Durham City
69112,305,combined,Durham City
69113,305,treatment,Durham City
69114,305,capacity,Durham City
69115,305,of,Durham City
69116,305,million,Durham City
69117,305,gallons,Durham City
69118,305,per,Durham City
69119,305,day,Durham City
69120,305,mgd,Durham City
69121,305,and,Durham City
69122,305,two,Durham City
69123,305,surface,Durham City
69124,305,water,Durham City
69125,305,reservoirs,Durham City
69126,305,with,Durham City
69127,305,a,Durham City
69128,305,combined,Durham City
69129,305,safe,Durham City
69130,305,yield,Durham City
69131,305,of,Durham City
69132,305,mgd,Durham City
69133,305,certified,Durham City
69134,305,staff,Durham City
69135,305,operate,Durham City
69136,305,equipment,Durham City
69137,305,and,Durham City
69138,305,adjust,Durham City
69139,305,treatment,Durham City
69140,305,technologies,Durham City
69141,305,to,Durham City
69142,305,optimize,Durham City
69143,305,the,Durham City
69144,305,physical,Durham City
69145,305,and,Durham City
69146,305,chemical,Durham City
69147,305,processes,Durham City
69148,305,vital,Durham City
69149,305,for,Durham City
69150,305,effective,Durham City
69151,305,water,Durham City
69152,305,treatment,Durham City
69153,305,and,Durham City
69154,305,selects,Durham City
69155,305,pumping,Durham City
69156,305,scenarios,Durham City
69157,305,to,Durham City
69158,305,assure,Durham City
69159,305,adequate,Durham City
69160,305,supplies,Durham City
69161,305,at,Durham City
69162,305,economical,Durham City
69163,305,costs,Durham City
69164,305,construction,Durham City
69165,305,is,Durham City
69166,305,substantially,Durham City
69167,305,complete,Durham City
69168,305,on,Durham City
69169,305,major,Durham City
69170,305,projects,Durham City
69171,305,which,Durham City
69172,305,include,Durham City
69173,305,increasing,Durham City
69174,305,capacity,Durham City
69175,305,at,Durham City
69176,305,brown,Durham City
69177,305,water,Durham City
69178,305,treatment,Durham City
69179,305,plant,Durham City
69180,305,to,Durham City
69181,305,mgd,Durham City
69182,305,installing,Durham City
69183,305,advanced,Durham City
69184,305,system,Durham City
69185,305,control,Durham City
69186,305,and,Durham City
69187,305,data,Durham City
69188,305,acquisition,Durham City
69189,305,scada,Durham City
69190,305,systems,Durham City
69191,305,at,Durham City
69192,305,the,Durham City
69193,305,brown,Durham City
69194,305,and,Durham City
69195,305,williams,Durham City
69196,305,plants,Durham City
69197,305,and,Durham City
69198,305,providing,Durham City
69199,305,reliable,Durham City
69200,305,and,Durham City
69201,305,permanent,Durham City
69202,305,residuals,Durham City
69203,305,handling,Durham City
69204,305,facilities,Durham City
69205,305,at,Durham City
69206,305,both,Durham City
69207,305,plants,Durham City
69208,305,water,Durham City
69209,305,reclamation,Durham City
69210,305,charged,Durham City
69211,305,with,Durham City
69212,305,providing,Durham City
69213,305,the,Durham City
69214,305,residents,Durham City
69215,305,of,Durham City
