,page_number,word,organization
51485,281,page,Charlotte City
51486,281,fy,Charlotte City
51487,281,construct,Charlotte City
51488,281,capital,Charlotte City
51489,281,building,Charlotte City
51490,281,improvements,Charlotte City
51491,281,general,Charlotte City
51492,281,install,Charlotte City
51493,281,new,Charlotte City
51494,281,government,Charlotte City
51495,281,center,Charlotte City
51496,281,generators,Charlotte City
51497,281,general,Charlotte City
51498,281,replace,Charlotte City
51499,281,government,Charlotte City
51500,281,center,Charlotte City
51501,281,heating,Charlotte City
51502,281,ventilation,Charlotte City
51503,281,and,Charlotte City
51504,281,air,Charlotte City
51505,281,conditioning,Charlotte City
51506,281,hvac,Charlotte City
51507,281,general,Charlotte City
51508,281,repave,Charlotte City
51509,281,sweden,Charlotte City
51510,281,road,Charlotte City
51511,281,complex,Charlotte City
51512,281,general,Charlotte City
51513,281,establish,Charlotte City
51514,281,land,Charlotte City
51515,281,acquisition,Charlotte City
51516,281,program,Charlotte City
51517,281,general,Charlotte City
51518,281,implement,Charlotte City
51519,281,american,Charlotte City
51520,281,with,Charlotte City
51521,281,disabilities,Charlotte City
51522,281,act,Charlotte City
51523,281,ada,Charlotte City
51524,281,transition,Charlotte City
51525,281,plan,Charlotte City
51526,281,general,Charlotte City
51527,281,maintain,Charlotte City
51528,281,transit,Charlotte City
51529,281,facilities,Charlotte City
51530,281,cats,Charlotte City
51531,281,maintain,Charlotte City
51532,281,transit,Charlotte City
51533,281,vehicles,Charlotte City
51534,281,cats,Charlotte City
51535,281,replace,Charlotte City
51536,281,and,Charlotte City
51537,281,upgrade,Charlotte City
51538,281,field,Charlotte City
51539,281,and,Charlotte City
51540,281,administrative,Charlotte City
51541,281,facilities,Charlotte City
51542,281,charlotte,Charlotte City
51543,281,water,Charlotte City
51544,281,enhance,Charlotte City
51545,281,security,Charlotte City
51546,281,and,Charlotte City
51547,281,technology,Charlotte City
51548,281,charlotte,Charlotte City
51549,281,water,Charlotte City
51550,281,subtotal,Charlotte City
51551,281,wellmanaged,Charlotte City
51552,281,government,Charlotte City
51553,281,fy,Charlotte City
51554,281,capital,Charlotte City
51555,281,investment,Charlotte City
51556,281,plan,Charlotte City
51557,281,continued,Charlotte City
51558,281,summary,Charlotte City
51559,281,of,Charlotte City
51560,281,projects,Charlotte City
51561,281,by,Charlotte City
51562,281,funds,Charlotte City
51563,281,fund,Charlotte City
51564,281,fy,Charlotte City
51565,281,general,Charlotte City
51566,281,transfersdirect,Charlotte City
51567,281,payments,Charlotte City
51568,281,from,Charlotte City
51569,281,paygo,Charlotte City
51570,281,subtotal,Charlotte City
51571,281,general,Charlotte City
51572,281,aviation,Charlotte City
51573,281,charlotte,Charlotte City
51574,281,area,Charlotte City
51575,281,transit,Charlotte City
51576,281,system,Charlotte City
51577,281,cats,Charlotte City
51578,281,charlotte,Charlotte City
51579,281,water,Charlotte City
51580,281,storm,Charlotte City
51581,281,water,Charlotte City
51582,281,total,Charlotte City
51583,281,capital,Charlotte City
51584,281,investment,Charlotte City
51585,281,plan,Charlotte City
51586,282,fy,Charlotte City
51587,282,general,Charlotte City
51588,282,capital,Charlotte City
51589,282,investment,Charlotte City
51590,282,plan,Charlotte City
51591,282,funding,Charlotte City
51592,282,sources,Charlotte City
51593,282,and,Charlotte City
51594,282,uses,Charlotte City
51595,282,summary,Charlotte City
51596,282,funding,Charlotte City
51597,282,sources,Charlotte City
51598,282,adopted,Charlotte City
51599,282,planned,Charlotte City
51600,282,bond,Charlotte City
51601,282,bond,Charlotte City
51602,282,fy,Charlotte City
51603,282,fy,Charlotte City
51604,282,fy,Charlotte City
51605,282,fy,Charlotte City
51606,282,fy,Charlotte City
51607,282,total,Charlotte City
51608,282,reappropriation,Charlotte City
51609,282,of,Charlotte City
51610,282,prior,Charlotte City
51611,282,authorization,Charlotte City
51612,282,cash,Charlotte City
51613,282,general,Charlotte City
51614,282,paygo,Charlotte City
51615,282,transit,Charlotte City
51616,282,paygo,Charlotte City
51617,282,go,Charlotte City
51618,282,bonds,Charlotte City
51619,282,other,Charlotte City
51620,282,debt,Charlotte City
51621,282,subtotal,Charlotte City
51622,282,sources,Charlotte City
51623,282,advanced,Charlotte City
51624,282,planning,Charlotte City
51625,282,revolving,Charlotte City
51626,282,account,Charlotte City
51627,282,grand,Charlotte City
51628,282,total,Charlotte City
51629,282,funding,Charlotte City
51630,282,uses,Charlotte City
51631,282,adopted,Charlotte City
51632,282,planned,Charlotte City
51633,282,bond,Charlotte City
51634,282,bond,Charlotte City
51635,282,fy,Charlotte City
51636,282,fy,Charlotte City
51637,282,fy,Charlotte City
51638,282,fy,Charlotte City
51639,282,fy,Charlotte City
51640,282,total,Charlotte City
51641,282,housing,Charlotte City
51642,282,neighborhoods,Charlotte City
51643,282,streets,Charlotte City
51644,282,go,Charlotte City
51645,282,bonds,Charlotte City
51646,282,subtotal,Charlotte City
51647,282,facilities,Charlotte City
51648,282,cross,Charlotte City
51649,282,charlotte,Charlotte City
51650,282,trail,Charlotte City
51651,282,uptown,Charlotte City
51652,282,cycle,Charlotte City
51653,282,track,Charlotte City
51654,282,advanced,Charlotte City
51655,282,planning,Charlotte City
51656,282,and,Charlotte City
51657,282,design,Charlotte City
51658,282,program,Charlotte City
51659,282,onetime,Charlotte City
51660,282,projects,Charlotte City
51661,282,citylynx,Charlotte City
51662,282,gold,Charlotte City
51663,282,line,Charlotte City
51664,282,reserves,Charlotte City
51665,282,uses,Charlotte City
51666,282,total,Charlotte City
51667,283,fy,Charlotte City
51668,283,nongeneral,Charlotte City
51669,283,capital,Charlotte City
51670,283,investment,Charlotte City
51671,283,plan,Charlotte City
51672,283,funding,Charlotte City
51673,283,sources,Charlotte City
51674,283,and,Charlotte City
51675,283,uses,Charlotte City
51676,283,summary,Charlotte City
51677,283,continued,Charlotte City
51678,283,funding,Charlotte City
51679,283,sources,Charlotte City
51680,283,adopted,Charlotte City
51681,283,planned,Charlotte City
51682,283,fy,Charlotte City
51683,283,fy,Charlotte City
51684,283,fy,Charlotte City
51685,283,fy,Charlotte City
51686,283,fy,Charlotte City
51687,283,total,Charlotte City
51688,283,aviation,Charlotte City
51689,283,aviation,Charlotte City
51690,283,revenue,Charlotte City
51691,283,bonds,Charlotte City
51692,283,passenger,Charlotte City
51693,283,facility,Charlotte City
51694,283,charges,Charlotte City
51695,283,contract,Charlotte City
51696,283,facility,Charlotte City
51697,283,charges,Charlotte City
51698,283,federal,Charlotte City
51699,283,grants,Charlotte City
51700,283,aviation,Charlotte City
51701,283,paygo,Charlotte City
51702,283,other,Charlotte City
51703,283,funding,Charlotte City
51704,283,aviation,Charlotte City
51705,283,subtotal,Charlotte City
51706,283,cats,Charlotte City
51707,283,federal,Charlotte City
51708,283,grants,Charlotte City
51709,283,state,Charlotte City
51710,283,grants,Charlotte City
51711,283,cats,Charlotte City
51712,283,paygo,Charlotte City
51713,283,cats,Charlotte City
51714,283,subtotal,Charlotte City
51715,283,charlotte,Charlotte City
51716,283,water,Charlotte City
51717,283,charlotte,Charlotte City
51718,283,water,Charlotte City
51719,283,revenue,Charlotte City
51720,283,bonds,Charlotte City
51721,283,water,Charlotte City
51722,283,charlotte,Charlotte City
51723,283,water,Charlotte City
51724,283,revenue,Charlotte City
51725,283,bonds,Charlotte City
51726,283,sewer,Charlotte City
51727,283,charlotte,Charlotte City
51728,283,water,Charlotte City
51729,283,paygo,Charlotte City
51730,283,watersewer,Charlotte City
51731,283,subtotal,Charlotte City
51732,283,storm,Charlotte City
51733,283,water,Charlotte City
51734,283,storm,Charlotte City
51735,283,water,Charlotte City
51736,283,revenue,Charlotte City
51737,283,bonds,Charlotte City
51738,283,storm,Charlotte City
51739,283,water,Charlotte City
51740,283,paygo,Charlotte City
51741,283,storm,Charlotte City
51742,283,water,Charlotte City
51743,283,program,Charlotte City
51744,283,revenue,Charlotte City
51745,283,storm,Charlotte City
51746,283,water,Charlotte City
51747,283,subtotal,Charlotte City
51748,283,sources,Charlotte City
51749,283,total,Charlotte City
51750,284,fy,Charlotte City
51751,284,nongeneral,Charlotte City
51752,284,capital,Charlotte City
51753,284,investment,Charlotte City
51754,284,plan,Charlotte City
51755,284,funding,Charlotte City
51756,284,sources,Charlotte City
51757,284,and,Charlotte City
51758,284,uses,Charlotte City
51759,284,summary,Charlotte City
51760,284,continued,Charlotte City
51761,284,funding,Charlotte City
51762,284,uses,Charlotte City
51763,284,adopted,Charlotte City
51764,284,planned,Charlotte City
51765,284,fy,Charlotte City
51766,284,fy,Charlotte City
51767,284,fy,Charlotte City
51768,284,fy,Charlotte City
51769,284,fy,Charlotte City
51770,284,total,Charlotte City
51771,284,aviation,Charlotte City
51772,284,terminal,Charlotte City
51773,284,renovations,Charlotte City
51774,284,enhance,Charlotte City
51775,284,airfield,Charlotte City
51776,284,capacity,Charlotte City
51777,284,increase,Charlotte City
51778,284,fuel,Charlotte City
51779,284,capacity,Charlotte City
51780,284,enhance,Charlotte City
51781,284,services,Charlotte City
51782,284,facility,Charlotte City
51783,284,expand,Charlotte City
51784,284,cargo,Charlotte City
51785,284,capacity,Charlotte City
51786,284,expand,Charlotte City
51787,284,ground,Charlotte City
51788,284,transportation,Charlotte City
51789,284,improve,Charlotte City
51790,284,private,Charlotte City
51791,284,aircraft,Charlotte City
51792,284,area,Charlotte City
51793,284,aviation,Charlotte City
51794,284,subtotal,Charlotte City
51795,284,cats,Charlotte City
51796,284,silver,Charlotte City
51797,284,line,Charlotte City
51798,284,light,Charlotte City
51799,284,rail,Charlotte City
51800,284,south,Charlotte City
51801,284,end,Charlotte City
51802,284,station,Charlotte City
51803,284,transit,Charlotte City
51804,284,development,Charlotte City
51805,284,transit,Charlotte City
51806,284,safety,Charlotte City
51807,284,and,Charlotte City
51808,284,security,Charlotte City
51809,284,transit,Charlotte City
51810,284,support,Charlotte City
51811,284,systems,Charlotte City
51812,284,cats,Charlotte City
51813,284,vehicles,Charlotte City
51814,284,transit,Charlotte City
51815,284,facilities,Charlotte City
51816,284,transit,Charlotte City
51817,284,vehicles,Charlotte City
51818,284,cats,Charlotte City
51819,284,subtotal,Charlotte City
51820,284,charlotte,Charlotte City
51821,284,water,Charlotte City
51822,284,relocate,Charlotte City
51823,284,water,Charlotte City
51824,284,wastewater,Charlotte City
51825,284,infrastructure,Charlotte City
51826,284,long,Charlotte City
51827,284,creek,Charlotte City
51828,284,wwtp,Charlotte City
51829,284,mallard,Charlotte City
51830,284,creek,Charlotte City
51831,284,wwtp,Charlotte City
51832,284,mcalpine,Charlotte City
51833,284,creek,Charlotte City
51834,284,wwtp,Charlotte City
51835,284,mcdowell,Charlotte City
51836,284,creek,Charlotte City
51837,284,wwtp,Charlotte City
51838,284,water,Charlotte City
51839,284,treatment,Charlotte City
51840,284,plants,Charlotte City
51841,284,wwt,Charlotte City
51842,284,plants,Charlotte City
51843,284,wastewater,Charlotte City
51844,284,infrastructure,Charlotte City
51845,285,fy,Charlotte City
51846,285,nongeneral,Charlotte City
51847,285,capital,Charlotte City
51848,285,investment,Charlotte City
51849,285,plan,Charlotte City
51850,285,funding,Charlotte City
51851,285,sources,Charlotte City
51852,285,and,Charlotte City
51853,285,uses,Charlotte City
51854,285,summary,Charlotte City
51855,285,continued,Charlotte City
51856,285,funding,Charlotte City
51857,285,uses,Charlotte City
51858,285,adopted,Charlotte City
51859,285,planned,Charlotte City
51860,285,fy,Charlotte City
51861,285,fy,Charlotte City
51862,285,fy,Charlotte City
51863,285,fy,Charlotte City
51864,285,fy,Charlotte City
51865,285,total,Charlotte City
51866,285,charlotte,Charlotte City
51867,285,water,Charlotte City
51868,285,continued,Charlotte City
51869,285,water,Charlotte City
51870,285,infrastructure,Charlotte City
51871,285,alternative,Charlotte City
51872,285,energy,Charlotte City
51873,285,production,Charlotte City
51874,285,new,Charlotte City
51875,285,watersewer,Charlotte City
51876,285,service,Charlotte City
51877,285,dixie,Charlotte City
51878,285,berryhill,Charlotte City
51879,285,projects,Charlotte City
51880,285,field,Charlotte City
51881,285,and,Charlotte City
51882,285,admin,Charlotte City
51883,285,facilities,Charlotte City
51884,285,security,Charlotte City
51885,285,and,Charlotte City
51886,285,technology,Charlotte City
51887,285,watersewer,Charlotte City
51888,285,subtotal,Charlotte City
51889,285,storm,Charlotte City
51890,285,water,Charlotte City
51891,285,storm,Charlotte City
51892,285,drainage,Charlotte City
51893,285,improvements,Charlotte City
51894,285,mitigation,Charlotte City
51895,285,programs,Charlotte City
51896,285,watershed,Charlotte City
51897,285,improvements,Charlotte City
51898,285,storm,Charlotte City
51899,285,water,Charlotte City
51900,285,subtotal,Charlotte City
51901,285,uses,Charlotte City
51902,285,total,Charlotte City
51903,286,general,Charlotte City
51904,286,cip,Charlotte City
51905,286,project,Charlotte City
51906,286,summary,Charlotte City
51907,286,schedule,Charlotte City
51908,286,payasyougo,Charlotte City
51909,286,paygo,Charlotte City
51910,286,summary,Charlotte City
51911,286,project,Charlotte City
51912,286,title,Charlotte City
51913,286,fy,Charlotte City
51914,286,fy,Charlotte City
51915,286,fy,Charlotte City
51916,286,fy,Charlotte City
51917,286,fy,Charlotte City
51918,286,total,Charlotte City
51919,286,transportation,Charlotte City
51920,286,and,Charlotte City
51921,286,planning,Charlotte City
51922,286,advance,Charlotte City
51923,286,cross,Charlotte City
51924,286,charlotte,Charlotte City
51925,286,trail,Charlotte City
51926,286,advance,Charlotte City
51927,286,comprehensive,Charlotte City
51928,286,plan,Charlotte City
51929,286,complete,Charlotte City
51930,286,traffic,Charlotte City
51931,286,studies,Charlotte City
51932,286,purchase,Charlotte City
51933,286,transportation,Charlotte City
51934,286,equipment,Charlotte City
51935,286,neighborhood,Charlotte City
51936,286,development,Charlotte City
51937,286,support,Charlotte City
51938,286,environmental,Charlotte City
51939,286,services,Charlotte City
51940,286,program,Charlotte City
51941,286,replace,Charlotte City
51942,286,trees,Charlotte City
51943,286,trim,Charlotte City
51944,286,and,Charlotte City
51945,286,remove,Charlotte City
51946,286,trees,Charlotte City
51947,286,support,Charlotte City
51948,286,for,Charlotte City
51949,286,treescharlotte,Charlotte City
51950,286,endowment,Charlotte City
51951,286,contribute,Charlotte City
51952,286,to,Charlotte City
51953,286,treescharlotte,Charlotte City
51954,286,renovate,Charlotte City
51955,286,median,Charlotte City
51956,286,landscapes,Charlotte City
51957,286,support,Charlotte City
51958,286,aging,Charlotte City
51959,286,in,Charlotte City
51960,286,place,Charlotte City
51961,286,provide,Charlotte City
51962,286,home,Charlotte City
51963,286,grant,Charlotte City
51964,286,match,Charlotte City
51965,286,support,Charlotte City
51966,286,innovative,Charlotte City
51967,286,housing,Charlotte City
51968,286,offer,Charlotte City
51969,286,in,Charlotte City
51970,286,rem,Charlotte City
51971,286,remedy,Charlotte City
51972,286,residential,Charlotte City
51973,286,increase,Charlotte City
51974,286,jumpstart,Charlotte City
51975,286,microgrants,Charlotte City
51976,286,support,Charlotte City
51977,286,neighborhood,Charlotte City
51978,286,grants,Charlotte City
51979,286,accelerate,Charlotte City
51980,286,police,Charlotte City
51981,286,training,Charlotte City
51982,286,support,Charlotte City
51983,286,placemaking,Charlotte City
51984,286,economic,Charlotte City
51985,286,development,Charlotte City
51986,286,improve,Charlotte City
51987,286,cultural,Charlotte City
51988,286,facilities,Charlotte City
51989,286,a,Charlotte City
51990,286,revitalize,Charlotte City
51991,286,business,Charlotte City
51992,286,corridors,Charlotte City
51993,286,enhance,Charlotte City
51994,286,economic,Charlotte City
51995,286,development,Charlotte City
51996,286,programs,Charlotte City
51997,286,initiate,Charlotte City
51998,286,project,Charlotte City
51999,286,piece,Charlotte City
52000,286,workforce,Charlotte City
52001,286,development,Charlotte City
52002,286,program,Charlotte City
52003,286,build,Charlotte City
52004,286,mwsbe,Charlotte City
52005,286,capacity,Charlotte City
52006,286,create,Charlotte City
52007,286,westside,Charlotte City
52008,286,collaborative,Charlotte City
52009,286,initiative,Charlotte City
52010,286,create,Charlotte City
52011,286,eastside,Charlotte City
52012,286,collaborative,Charlotte City
52013,286,initiative,Charlotte City
52014,286,advance,Charlotte City
52015,286,historic,Charlotte City
52016,286,west,Charlotte City
52017,286,end,Charlotte City
52018,286,initiative,Charlotte City
52019,286,fund,Charlotte City
52020,286,synthetic,Charlotte City
52021,286,tig,Charlotte City
52022,286,cultural,Charlotte City
52023,286,projects,Charlotte City
52024,286,support,Charlotte City
52025,286,synthetic,Charlotte City
52026,286,tig,Charlotte City
52027,286,developer,Charlotte City
52028,286,payments,Charlotte City
52029,286,wellmanaged,Charlotte City
52030,286,government,Charlotte City
52031,286,maintain,Charlotte City
52032,286,cityowned,Charlotte City
52033,286,facilities,Charlotte City
52034,286,repair,Charlotte City
52035,286,cityowned,Charlotte City
52036,286,parking,Charlotte City
52037,286,lotsdecks,Charlotte City
52038,286,maintain,Charlotte City
52039,286,cmgc,Charlotte City
52040,286,parking,Charlotte City
52041,286,deck,Charlotte City
52042,286,invest,Charlotte City
52043,286,in,Charlotte City
52044,286,technology,Charlotte City
52045,286,and,Charlotte City
52046,286,disaster,Charlotte City
52047,286,recovery,Charlotte City
52048,286,upgrade,Charlotte City
52049,286,business,Charlotte City
52050,286,system,Charlotte City
52051,286,software,Charlotte City
52052,286,purchase,Charlotte City
52053,286,police,Charlotte City
52054,286,technology,Charlotte City
52055,286,and,Charlotte City
52056,286,equipment,Charlotte City
52057,286,purchase,Charlotte City
52058,286,municipal,Charlotte City
52059,286,equipment,Charlotte City
52060,286,contribute,Charlotte City
52061,286,onetime,Charlotte City
52062,286,to,Charlotte City
52063,286,firefighter,Charlotte City
52064,286,retirement,Charlotte City
52065,286,undesignated,Charlotte City
52066,286,balance,Charlotte City
52067,286,total,Charlotte City
52068,286,paygo,Charlotte City
52069,286,use,Charlotte City
52070,286,categories,Charlotte City
52071,286,direct,Charlotte City
52072,286,payments,Charlotte City
52073,286,transfer,Charlotte City
52074,286,to,Charlotte City
52075,286,home,Charlotte City
52076,286,transfer,Charlotte City
52077,286,to,Charlotte City
52078,286,cultural,Charlotte City
52079,286,facilities,Charlotte City
52080,286,operating,Charlotte City
52081,286,transfer,Charlotte City
52082,286,to,Charlotte City
52083,286,cip,Charlotte City
52084,286,total,Charlotte City
52085,286,paygo,Charlotte City
52086,287,general,Charlotte City
52087,287,cip,Charlotte City
52088,287,project,Charlotte City
52089,287,summary,Charlotte City
52090,287,schedule,Charlotte City
52091,287,paygo,Charlotte City
52092,287,summary,Charlotte City
52093,287,continued,Charlotte City
52094,287,revenue,Charlotte City
52095,287,fy,Charlotte City
52096,287,fy,Charlotte City
52097,287,fy,Charlotte City
52098,287,fy,Charlotte City
52099,287,fy,Charlotte City
52100,287,total,Charlotte City
52101,287,property,Charlotte City
52102,287,tax,Charlotte City
52103,287,property,Charlotte City
52104,287,tax,Charlotte City
52105,287,synthetic,Charlotte City
52106,287,tig,Charlotte City
52107,287,paygo,Charlotte City
52108,287,fund,Charlotte City
52109,287,interest,Charlotte City
52110,287,income,Charlotte City
52111,287,sales,Charlotte City
52112,287,tax,Charlotte City
52113,287,parking,Charlotte City
52114,287,meter,Charlotte City
52115,287,revenue,Charlotte City
52116,287,enterprise,Charlotte City
52117,287,business,Charlotte City
52118,287,system,Charlotte City
52119,287,software,Charlotte City
52120,287,capital,Charlotte City
52121,287,reserve,Charlotte City
52122,287,from,Charlotte City
52123,287,fy,Charlotte City
52124,287,paygo,Charlotte City
52125,287,available,Charlotte City
52126,287,cash,Charlotte City
52127,287,balance,Charlotte City
52128,287,subtotal,Charlotte City
52129,287,revenue,Charlotte City
52130,287,paygo,Charlotte City
52131,287,total,Charlotte City
52132,287,revenue,Charlotte City
52133,287,paygo,Charlotte City
52134,287,a,Charlotte City
52135,287,contribution,Charlotte City
52136,287,to,Charlotte City
52137,287,cultural,Charlotte City
52138,287,facilities,Charlotte City
52139,287,supported,Charlotte City
52140,287,by,Charlotte City
52141,287,sales,Charlotte City
52142,287,tax,Charlotte City
52143,287,equivalent,Charlotte City
52144,287,to,Charlotte City
52145,287,approximately,Charlotte City
52146,287,percent,Charlotte City
52147,287,of,Charlotte City
52148,287,the,Charlotte City
52149,287,udriveit,Charlotte City
52150,287,vehicle,Charlotte City
52151,287,rental,Charlotte City
52152,287,tax,Charlotte City
52153,287,net,Charlotte City
52154,287,the,Charlotte City
52155,287,contribution,Charlotte City
52156,287,to,Charlotte City
52157,287,county,Charlotte City
52158,287,and,Charlotte City
52159,287,towns,Charlotte City
52160,287,fund,Charlotte City
52161,287,balance,Charlotte City
52162,287,is,Charlotte City
52163,287,available,Charlotte City
52164,287,to,Charlotte City
52165,287,continue,Charlotte City
52166,287,program,Charlotte City
52167,287,operation,Charlotte City
52168,287,despite,Charlotte City
52169,287,no,Charlotte City
52170,287,additional,Charlotte City
52171,287,funding,Charlotte City
52172,288,general,Charlotte City
52173,288,cip,Charlotte City
52174,288,project,Charlotte City
52175,288,summary,Charlotte City
52176,288,schedule,Charlotte City
52177,288,transit,Charlotte City
52178,288,paygo,Charlotte City
52179,288,summary,Charlotte City
52180,288,fy,Charlotte City
52181,288,was,Charlotte City
52182,288,the,Charlotte City
52183,288,first,Charlotte City
52184,288,full,Charlotte City
52185,288,year,Charlotte City
52186,288,of,Charlotte City
52187,288,citylynx,Charlotte City
52188,288,gold,Charlotte City
52189,288,line,Charlotte City
52190,288,phase,Charlotte City
52191,288,i,Charlotte City
52192,288,operations,Charlotte City
52193,288,and,Charlotte City
52194,288,federal,Charlotte City
52195,288,funds,Charlotte City
52196,288,to,Charlotte City
52197,288,construct,Charlotte City
52198,288,phase,Charlotte City
52199,288,ii,Charlotte City
52200,288,of,Charlotte City
52201,288,the,Charlotte City
52202,288,gold,Charlotte City
52203,288,line,Charlotte City
52204,288,were,Charlotte City
52205,288,approved,Charlotte City
52206,288,by,Charlotte City
52207,288,congress,Charlotte City
52208,288,in,Charlotte City
52209,288,fy,Charlotte City
52210,288,in,Charlotte City
52211,288,order,Charlotte City
52212,288,to,Charlotte City
52213,288,accept,Charlotte City
52214,288,these,Charlotte City
52215,288,federal,Charlotte City
52216,288,funds,Charlotte City
52217,288,and,Charlotte City
52218,288,proceed,Charlotte City
52219,288,with,Charlotte City
52220,288,phase,Charlotte City
52221,288,ii,Charlotte City
52222,288,of,Charlotte City
52223,288,the,Charlotte City
52224,288,gold,Charlotte City
52225,288,line,Charlotte City
52226,288,the,Charlotte City
52227,288,city,Charlotte City
52228,288,established,Charlotte City
52229,288,the,Charlotte City
52230,288,transit,Charlotte City
52231,288,paygo,Charlotte City
52232,288,fund,Charlotte City
52233,288,to,Charlotte City
52234,288,isolate,Charlotte City
52235,288,the,Charlotte City
52236,288,dedicated,Charlotte City
52237,288,funding,Charlotte City
52238,288,sources,Charlotte City
52239,288,to,Charlotte City
52240,288,support,Charlotte City
52241,288,the,Charlotte City
52242,288,current,Charlotte City
52243,288,phase,Charlotte City
52244,288,i,Charlotte City
52245,288,operations,Charlotte City
52246,288,and,Charlotte City
52247,288,future,Charlotte City
52248,288,phase,Charlotte City
52249,288,ii,Charlotte City
52250,288,operations,Charlotte City
52251,288,of,Charlotte City
52252,288,the,Charlotte City
52253,288,citylynx,Charlotte City
52254,288,gold,Charlotte City
52255,288,line,Charlotte City
52256,288,dedicated,Charlotte City
52257,288,revenues,Charlotte City
52258,288,totaling,Charlotte City
52259,288,million,Charlotte City
52260,288,over,Charlotte City
52261,288,five,Charlotte City
52262,288,years,Charlotte City
52263,288,to,Charlotte City
52264,288,support,Charlotte City
52265,288,transit,Charlotte City
52266,288,paygo,Charlotte City
52267,288,include,Charlotte City
52268,288,vehicle,Charlotte City
52269,288,rental,Charlotte City
52270,288,tax,Charlotte City
52271,288,and,Charlotte City
52272,288,motor,Charlotte City
52273,288,vehicle,Charlotte City
52274,288,license,Charlotte City
52275,288,revenue,Charlotte City
52276,288,a,Charlotte City
52277,288,portion,Charlotte City
52278,288,of,Charlotte City
52279,288,the,Charlotte City
52280,288,citys,Charlotte City
52281,288,sales,Charlotte City
52282,288,taxes,Charlotte City
52283,288,and,Charlotte City
52284,288,gold,Charlotte City
52285,288,line,Charlotte City
52286,288,fare,Charlotte City
52287,288,revenue,Charlotte City
52288,288,upon,Charlotte City
52289,288,commencement,Charlotte City
52290,288,of,Charlotte City
52291,288,phase,Charlotte City
52292,288,ii,Charlotte City
52293,288,operations,Charlotte City
52294,288,surplus,Charlotte City
52295,288,revenue,Charlotte City
52296,288,from,Charlotte City
52297,288,vehicle,Charlotte City
52298,288,rental,Charlotte City
52299,288,tax,Charlotte City
52300,288,and,Charlotte City
52301,288,motor,Charlotte City
52302,288,vehicle,Charlotte City
52303,288,license,Charlotte City
52304,288,in,Charlotte City
52305,288,fy,Charlotte City
52306,288,and,Charlotte City
52307,288,fy,Charlotte City
52308,288,is,Charlotte City
52309,288,placed,Charlotte City
52310,288,in,Charlotte City
52311,288,a,Charlotte City
52312,288,reserve,Charlotte City
52313,288,for,Charlotte City
52314,288,future,Charlotte City
52315,288,needs,Charlotte City
52316,288,associated,Charlotte City
52317,288,with,Charlotte City
52318,288,citylynx,Charlotte City
52319,288,gold,Charlotte City
52320,288,line,Charlotte City
52321,288,phase,Charlotte City
52322,288,iii,Charlotte City
52323,288,all,Charlotte City
52324,288,but,Charlotte City
52325,288,one,Charlotte City
52326,288,of,Charlotte City
52327,288,the,Charlotte City
52328,288,revenue,Charlotte City
52329,288,sources,Charlotte City
52330,288,dedicated,Charlotte City
52331,288,to,Charlotte City
52332,288,the,Charlotte City
52333,288,transit,Charlotte City
52334,288,paygo,Charlotte City
52335,288,are,Charlotte City
52336,288,from,Charlotte City
52337,288,existing,Charlotte City
52338,288,revenue,Charlotte City
52339,288,streams,Charlotte City
52340,288,transferred,Charlotte City
52341,288,from,Charlotte City
52342,288,general,Charlotte City
52343,288,paygo,Charlotte City
52344,288,future,Charlotte City
52345,288,gold,Charlotte City
52346,288,line,Charlotte City
52347,288,fare,Charlotte City
52348,288,revenue,Charlotte City
52349,288,is,Charlotte City
52350,288,the,Charlotte City
52351,288,only,Charlotte City
52352,288,new,Charlotte City
52353,288,revenue,Charlotte City
52354,288,programmed,Charlotte City
52355,288,into,Charlotte City
52356,288,this,Charlotte City
52357,288,fund,Charlotte City
52358,288,sales,Charlotte City
52359,288,tax,Charlotte City
52360,288,revenue,Charlotte City
52361,288,supporting,Charlotte City
52362,288,transit,Charlotte City
52363,288,paygo,Charlotte City
52364,288,in,Charlotte City
52365,288,fy,Charlotte City
52366,288,through,Charlotte City
52367,288,fy,Charlotte City
52368,288,is,Charlotte City
52369,288,from,Charlotte City
52370,288,a,Charlotte City
52371,288,partial,Charlotte City
52372,288,transfer,Charlotte City
52373,288,from,Charlotte City
52374,288,the,Charlotte City
52375,288,general,Charlotte City
52376,288,paygo,Charlotte City
52377,288,sales,Charlotte City
52378,288,tax,Charlotte City
52379,288,allocation,Charlotte City
52380,288,not,Charlotte City
52381,288,from,Charlotte City
52382,288,general,Charlotte City
52383,288,fund,Charlotte City
52384,288,operating,Charlotte City
52385,288,sales,Charlotte City
52386,288,tax,Charlotte City
52387,288,or,Charlotte City
52388,288,from,Charlotte City
52389,288,the,Charlotte City
52390,288,dedicated,Charlotte City
52391,288,transit,Charlotte City
52392,288,sales,Charlotte City
52393,288,tax,Charlotte City
52394,288,there,Charlotte City
52395,288,is,Charlotte City
52396,288,no,Charlotte City
52397,288,use,Charlotte City
52398,288,of,Charlotte City
52399,288,property,Charlotte City
52400,288,taxes,Charlotte City
52401,288,general,Charlotte City
52402,288,fund,Charlotte City
52403,288,operating,Charlotte City
52404,288,funds,Charlotte City
52405,288,or,Charlotte City
52406,288,other,Charlotte City
52407,288,new,Charlotte City
52408,288,fees,Charlotte City
52409,288,and,Charlotte City
52410,288,taxes,Charlotte City
